categories,name,reviews.rating,reviews.text,reviews.title,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,Tag_6,Wine & Spirits,Cocktail Mixers,Wine,Spirits,Meal Solutions,Drinks,Juice & Cider,Cocktail Mixes
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I tiered many products , but nothings works for my chapped lips like carmex. i keep on in my car, briefcase and desk at home.",Carmex has been a blessing for my chapped lips,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I love this product so much because it keeps my lips soft and hydrated! I have tried everything and this is my goal standard!,The only thing I use on my lips year round1,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I try to keep a jar of carmex in my winter coat pocket all of the time! You never know when you're going to need it,Always in my pocket,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I have used Carmex for many many years. I have tried other products but always come back to carmex to heal dry cracked lips,Healing power,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I love this! I keep a jar in my truck. If you have chap lips, this cures it so quick! I use it as my every day lip treatment.",My go to!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I love my Carmex original - whether in the tube or in the jar. It stays smooth and when applied immediately gives relief!,For soothing Lip help,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",1.0,Of all the choices that are out there this is the go to for me. The only thing that really works as soon as it is applied.,Only thing that really works!!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,My children and I have been using Carmex in the jar for years. They are now grown and my grandchildren now also use Carmex products.,Great product,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I used the jar for many years and recently switched to the tube. Both are amazing products and I tend to switch back and forth.,Great chapstick,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"keep it in my nightstand, and use it every night before bed.... never greasy, no strong odor.. just the best lip balm....",the best thing in a little jar,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I buy this every fall time. I get very dry chapped lips in fall and winter this works very well for that. It clears it right up.,Great for winter months,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I have used Carmex Original in a jar since I was a kid. My mom always had it in her purse and now so do I. It gets the job done,",childhood memories,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,Dry lips! Using it is great for me. I use it often and it keeps my lips in better condition than any other lips salves I have used.,Have it with me.,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I've been using this type of carmex for over 30 years. It is absolutely the best at keeping your lips protected and moisturized,Original is the best,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I was in the hospital and my lips were cracked and dry. Carmex saved me from a time period that would have been painful.,Healed My Lips,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I been use for so many year it really work on dry lips light burn skin sometime,So good,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I have more than several jars of this at home and in my purse. It orks better than anything else i have tried for dry lips. Love it,Best product for lips,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I have mycarmex with me wherever I go, in the beach bag, purse, or pocket it's always on hand to keep my lips moist and chap free!!",A Must Have!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"The best product around!! I just love this every winter I stack up on it,,Its the first that Ive tried thats not greasy!!!",smooth as a baby butt,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,Carmex Lip Balm Jar is best in class. There is no other lip therapy that gives the immediate results of Carmex or even comes close.,Best in Class,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I have been using Carmex for years, tried a different brand for my lips and it's not the same. For the money, it's the best for me.",Carmex Works,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I love the jar more than the tube easier to dispense and doesn't get in the lid when it melts where it can't be removed easily.,"Soft lips, smooth elbows",Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,Ive been using this for years. Its the only lip ointment that moisturizes my lips and keeps them from getting chapped. Love it!,Really Moist,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,There is nothing better on the market than carmex!! It is the only thing that works on severely chapped lips!! It's the best !!,It's the best !!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I have always used and recommended Carmax as other don't come close .and its price is just a convenience as I would still love it.,Best protection bare none.,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,We have used this product for 50 plus years in our family! I never leave home without my carmex! It is great to use year round!,Lifetime,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I am careful of lip products I use, so when my lips get extra dry from the weather or from being ill, carmex is my go to lip care.",Go to stuff,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"Absoloutley amazing, it works so well for my awfully sore lips and gets to work in an instant!!!",balm,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I bought the original carmex two weeks ago. In that short time of daily use my lips feel so soft and no hint of dryness. I love the product.,Love the feel,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I always go back to Carmex Original Lip Balm Jar. The little jar fits perfectly in my purse and has never failed to soothe dry chapped lips.,Excellent Product!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",3.0,I like carmex but this design is awkward if you put it in your pocket. Have to keep my finger clean when using. Not very functional,Good product,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",4.0,"I love Carmex because not only does it take care of my lips, but during allergy season, when my nose is sore and chapped, it soothes it!",Love the classic!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,long time fan and this really works would tell anyone that is just what you nheed for great feeling lips also works great under lipstick,really works,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I have used this product for years! Love the way the jar is shaped and how the chap stick makes my lips feel. Also love the smell of it.,Favorite Chap Stick,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I have little jars everywhere. On my bedside stand,in my purse,car, and my bag when I travel. It applies easily and works for me.",Catches my eye,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I love the jars of carmex, they work great and are long lasting. I don't think I've ever finished a while jar, I end up losing them first!!",Works instantly!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I use Carmen daily. I work in fresh seafood. Going from freezers to refrigeration does damage on lips. Apply my Carmex, problem solved!!",WORKS EVERY TIME,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I have been using Carmex for a long time and it is my favorite lip balm. I use it in all its forms, but I especially like the original jar.",Love me my Carmex,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I've been using carmex since I've been a little girl the only one I use,love carmex,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,i bought it week ago so happpy hope other people will enjoy it as much i did,AMAZAMING,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I buy Carmex all the time. Carmex is the best product I've found to keep mine and my grandkids lips from being chapped in the winter time.,Carmex,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,If your one of those people that are looking high and low for the perfect soft lips look no longer this makes the lips perfectly kissable.,soft amazing lips,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"The great thing about the jar is that I can keep it in my car in the summer. Even if it melts, it stays in the jar and I can still use it.",the only lip balm I will use,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,Love love love this stuff !! Can't do without it ! Only thing I have found that works so well for my chapped lips and to keep them soft !!,Jar!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I have always loved the pot Carmex. Besides loving the product, when I forget to take it out of my pocket, it washes and drys perfectly!",Perfect for the washer and dryer.,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I have been using jars of Carmex for as long as I can remember and they always keep my lips soft and heals them when they are cracked.,Always hydrates,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I bought because I live in the Southwest desert and my lips get really dry. This works really great for keeping my lips from drying out!,This is a Keeper,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,Everyone in my house uses this product. We go through a lot of it especially in the winter. It is great for helping with cracked lips.,Love this product!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"The original is still around because it's the best. Use it to keep your lips soft protect it from wrinkling, like a lip night cream.",Carmex Original Lip Balm Jar,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",3.0,I dont buy much this product because I have to use my fingers and they are not always clean,hard to use,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",4.0,"I always use Carmex specially in the cold weather season, Its great for my lips, I like because keep my lips moist and healthy",Great lips,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,This is the only product and the only container of Carmex I will purchase for any type of lip problem. This product works like magic.,Excellent product,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
